Epoch: 0001 train_loss= 2.5876  train_acc= 0.1859  val_loss= 2.5385  val_acc= 0.2254  time= 1.9457 
Epoch: 0224 train_loss= 0.0492  train_acc= 0.9984  val_loss= 0.3161  val_acc= 0.9437  time= 0.1313 
Epoch: 0225 train_loss= 0.0461  train_acc= 0.9984  val_loss= 0.3134  val_acc= 0.9437  time= 0.1584 
Epoch: 0226 train_loss= 0.0465  train_acc= 0.9984  val_loss= 0.2940  val_acc= 0.9437  time= 0.1767 
Epoch: 0227 train_loss= 0.0393  train_acc= 1.0000  val_loss= 0.2867  val_acc= 0.9437  time= 0.1390 
Epoch: 0228 train_loss= 0.0417  train_acc= 1.0000  val_loss= 0.2872  val_acc= 0.9437  time= 0.1320 
Epoch: 0229 train_loss= 0.0417  train_acc= 1.0000  val_loss= 0.3129  val_acc= 0.9437  time= 0.1423 
Epoch: 0230 train_loss= 0.0433  train_acc= 0.9984  val_loss= 0.3119  val_acc= 0.9437  time= 0.1959 
Epoch: 0231 train_loss= 0.0393  train_acc= 1.0000  val_loss= 0.3056  val_acc= 0.9577  time= 0.1675 
Epoch: 0232 train_loss= 0.0408  train_acc= 0.9968  val_loss= 0.3543  val_acc= 0.9577  time= 0.1878 
Epoch: 0233 train_loss= 0.0460  train_acc= 0.9984  val_loss= 0.3708  val_acc= 0.9437  time= 0.1607 
Epoch: 0234 train_loss= 0.0532  train_acc= 1.0000  val_loss= 0.3185  val_acc= 0.9577  time= 0.1554 
Epoch: 0235 train_loss= 0.1359  train_acc= 0.9744  val_loss= 0.3004  val_acc= 0.9437  time= 0.1689 
Epoch: 0236 train_loss= 0.3283  train_acc= 0.9487  val_loss= 0.6793  val_acc= 0.9014  time= 0.1474 
Epoch: 0237 train_loss= 0.0589  train_acc= 0.9984  val_loss= 0.3385  val_acc= 0.9437  time= 0.1521 
Epoch: 0238 train_loss= 0.1333  train_acc= 0.9792  val_loss= 0.3882  val_acc= 0.9155  time= 0.1630 
Epoch: 0239 train_loss= 0.1193  train_acc= 0.9792  val_loss= 0.3474  val_acc= 0.9296  time= 0.1718 
Epoch: 0240 train_loss= 0.1674  train_acc= 0.9647  val_loss= 0.5565  val_acc= 0.8873  time= 0.1407 
Epoch: 0241 train_loss= 0.2629  train_acc= 0.9551  val_loss= 0.4734  val_acc= 0.9296  time= 0.1719 
Epoch: 0242 train_loss= 0.2508  train_acc= 0.9119  val_loss= 0.6275  val_acc= 0.8169  time= 0.1723 
Epoch: 0243 train_loss= 0.2781  train_acc= 0.9375  val_loss= 0.7693  val_acc= 0.8592  time= 0.1507 
Epoch: 0244 train_loss= 0.3330  train_acc= 0.9439  val_loss= 0.9010  val_acc= 0.8592  time= 0.1604 
Epoch: 0245 train_loss= 0.3574  train_acc= 0.9071  val_loss= 0.7537  val_acc= 0.8451  time= 0.1442 
Epoch: 0246 train_loss= 0.3251  train_acc= 0.9279  val_loss= 0.5836  val_acc= 0.8732  time= 0.1669 
Epoch: 0247 train_loss= 0.3339  train_acc= 0.9375  val_loss= 0.4982  val_acc= 0.8592  time= 0.1881 
Epoch: 0248 train_loss= 0.2587  train_acc= 0.9615  val_loss= 0.4357  val_acc= 0.9155  time= 0.1729 
Epoch: 0249 train_loss= 0.2683  train_acc= 0.9535  val_loss= 0.5035  val_acc= 0.8592  time= 0.1473 
Epoch: 0250 train_loss= 0.2266  train_acc= 0.9647  val_loss= 0.4908  val_acc= 0.8732  time= 0.1360 
Epoch: 0251 train_loss= 0.2072  train_acc= 0.9615  val_loss= 0.4310  val_acc= 0.8451  time= 0.1377 
Epoch: 0252 train_loss= 0.2539  train_acc= 0.9471  val_loss= 0.4954  val_acc= 0.9014  time= 0.1655 
Epoch: 0253 train_loss= 0.1556  train_acc= 0.9824  val_loss= 0.3612  val_acc= 0.9155  time= 0.1738 
Epoch: 0254 train_loss= 0.1461  train_acc= 0.9888  val_loss= 0.3699  val_acc= 0.9296  time= 0.1797 
Epoch: 0255 train_loss= 0.1531  train_acc= 0.9872  val_loss= 0.3942  val_acc= 0.9296  time= 0.1719 
Epoch: 0256 train_loss= 0.1152  train_acc= 0.9936  val_loss= 0.4002  val_acc= 0.9296  time= 0.1899 
Epoch: 0257 train_loss= 0.1173  train_acc= 0.9920  val_loss= 0.4080  val_acc= 0.9437  time= 0.1970 
Epoch: 0258 train_loss= 0.1134  train_acc= 0.9936  val_loss= 0.3895  val_acc= 0.9437  time= 0.1794 
Epoch: 0259 train_loss= 0.0980  train_acc= 0.9952  val_loss= 0.3466  val_acc= 0.9437  time= 0.1567 
Epoch: 0260 train_loss= 0.0940  train_acc= 0.9952  val_loss= 0.3161  val_acc= 0.9437  time= 0.1551 
Epoch: 0261 train_loss= 0.0953  train_acc= 0.9968  val_loss= 0.3097  val_acc= 0.9437  time= 0.1716 
Epoch: 0262 train_loss= 0.0866  train_acc= 0.9952  val_loss= 0.3076  val_acc= 0.9437  time= 0.1770 
Epoch: 0263 train_loss= 0.0818  train_acc= 0.9968  val_loss= 0.3426  val_acc= 0.9437  time= 0.1567 
Epoch: 0264 train_loss= 0.0783  train_acc= 0.9984  val_loss= 0.4116  val_acc= 0.9437  time= 0.1923 
Epoch: 0265 train_loss= 0.0754  train_acc= 0.9984  val_loss= 0.4772  val_acc= 0.9155  time= 0.1607 
Epoch: 0266 train_loss= 0.0662  train_acc= 0.9984  val_loss= 0.4750  val_acc= 0.9296  time= 0.1358 
Epoch: 0267 train_loss= 0.0638  train_acc= 1.0000  val_loss= 0.4146  val_acc= 0.9296  time= 0.1381 
Epoch: 0268 train_loss= 0.0645  train_acc= 0.9984  val_loss= 0.3856  val_acc= 0.9296  time= 0.1374 
Epoch: 0269 train_loss= 0.0687  train_acc= 0.9968  val_loss= 0.3749  val_acc= 0.9296  time= 0.1326 
Epoch: 0270 train_loss= 0.0576  train_acc= 1.0000  val_loss= 0.3813  val_acc= 0.9296  time= 0.1350 
Epoch: 0271 train_loss= 0.0532  train_acc= 0.9984  val_loss= 0.4353  val_acc= 0.9296  time= 0.1295 
Epoch: 0272 train_loss= 0.0551  train_acc= 0.9984  val_loss= 0.5056  val_acc= 0.9155  time= 0.1320 
Epoch: 0273 train_loss= 0.0543  train_acc= 1.0000  val_loss= 0.5379  val_acc= 0.9155  time= 0.1385 
Epoch: 0274 train_loss= 0.0502  train_acc= 1.0000  val_loss= 0.5191  val_acc= 0.9155  time= 0.1396 
Epoch: 0275 train_loss= 0.0476  train_acc= 1.0000  val_loss= 0.4732  val_acc= 0.9296  time= 0.1376 
Epoch: 0276 train_loss= 0.0454  train_acc= 1.0000  val_loss= 0.4301  val_acc= 0.9296  time= 0.1428 
Epoch: 0277 train_loss= 0.0468  train_acc= 1.0000  val_loss= 0.3808  val_acc= 0.9437  time= 0.1576 
Epoch: 0278 train_loss= 0.0526  train_acc= 0.9984  val_loss= 0.3580  val_acc= 0.9437  time= 0.1475 
Epoch: 0279 train_loss= 0.0462  train_acc= 1.0000  val_loss= 0.3481  val_acc= 0.9437  time= 0.1656 
Epoch: 0280 train_loss= 0.0443  train_acc= 1.0000  val_loss= 0.3755  val_acc= 0.9437  time= 0.1457 
Epoch: 0281 train_loss= 0.0420  train_acc= 1.0000  val_loss= 0.4289  val_acc= 0.9437  time= 0.1316 
Epoch: 0282 train_loss= 0.0402  train_acc= 1.0000  val_loss= 0.4582  val_acc= 0.9437  time= 0.1305 
Epoch: 0283 train_loss= 0.0448  train_acc= 1.0000  val_loss= 0.4609  val_acc= 0.9437  time= 0.1491 
Epoch: 0284 train_loss= 0.0387  train_acc= 1.0000  val_loss= 0.3530  val_acc= 0.9437  time= 0.1698 
Epoch: 0285 train_loss= 0.0459  train_acc= 1.0000  val_loss= 0.3170  val_acc= 0.9577  time= 0.1876 
Epoch: 0286 train_loss= 0.0437  train_acc= 1.0000  val_loss= 0.3032  val_acc= 0.9437  time= 0.1614 
Epoch: 0287 train_loss= 0.0389  train_acc= 1.0000  val_loss= 0.3277  val_acc= 0.9437  time= 0.1938 
Epoch: 0288 train_loss= 0.0409  train_acc= 1.0000  val_loss= 0.3306  val_acc= 0.9437  time= 0.1876 
Epoch: 0289 train_loss= 0.0409  train_acc= 1.0000  val_loss= 0.3281  val_acc= 0.9577  time= 0.1860 
Epoch: 0290 train_loss= 0.0395  train_acc= 1.0000  val_loss= 0.3385  val_acc= 0.9577  time= 0.1724 
Epoch: 0291 train_loss= 0.0364  train_acc= 1.0000  val_loss= 0.3834  val_acc= 0.9437  time= 0.1573 
Epoch: 0292 train_loss= 0.0338  train_acc= 1.0000  val_loss= 0.4273  val_acc= 0.9437  time= 0.1464 
Epoch: 0293 train_loss= 0.0338  train_acc= 1.0000  val_loss= 0.4442  val_acc= 0.9437  time= 0.1443 
Epoch: 0294 train_loss= 0.0332  train_acc= 1.0000  val_loss= 0.4440  val_acc= 0.9437  time= 0.1366 
Epoch: 0295 train_loss= 0.0313  train_acc= 1.0000  val_loss= 0.4094  val_acc= 0.9437  time= 0.1333 
Epoch: 0296 train_loss= 0.0334  train_acc= 1.0000  val_loss= 0.3656  val_acc= 0.9437  time= 0.1432 
Epoch: 0297 train_loss= 0.0334  train_acc= 1.0000  val_loss= 0.3367  val_acc= 0.9437  time= 0.1865 
Epoch: 0298 train_loss= 0.0361  train_acc= 1.0000  val_loss= 0.3619  val_acc= 0.9577  time= 0.1482 
Epoch: 0299 train_loss= 0.0288  train_acc= 1.0000  val_loss= 0.3689  val_acc= 0.9577  time= 0.1445 
Epoch: 0300 train_loss= 0.0311  train_acc= 1.0000  val_loss= 0.3612  val_acc= 0.9577  time= 0.1707 
Epoch: 0300  Test set results: loss= 0.4494  accuracy= 0.9479 Epoch: 0301 train_loss= 0.0311  train_acc= 1.0000  val_loss= 0.3465  val_acc= 0.9577  time= 0.1486 
Epoch: 0302 train_loss= 0.0355  train_acc= 1.0000  val_loss= 0.3589  val_acc= 0.9577  time= 0.1706 
Epoch: 0303 train_loss= 0.0353  train_acc= 1.0000  val_loss= 0.3622  val_acc= 0.9577  time= 0.1400 
Epoch: 0304 train_loss= 0.0330  train_acc= 1.0000  val_loss= 0.3386  val_acc= 0.9437  time= 0.1342 
Epoch: 0305 train_loss= 0.0321  train_acc= 1.0000  val_loss= 0.3543  val_acc= 0.9437  time= 0.1493 
Epoch: 0306 train_loss= 0.0314  train_acc= 1.0000  val_loss= 0.3513  val_acc= 0.9437  time= 0.1407 
Epoch: 0307 train_loss= 0.0309  train_acc= 1.0000  val_loss= 0.3288  val_acc= 0.9437  time= 0.1526 
Epoch: 0308 train_loss= 0.0351  train_acc= 1.0000  val_loss= 0.3225  val_acc= 0.9437  time= 0.1423 
Epoch: 0309 train_loss= 0.0336  train_acc= 1.0000  val_loss= 0.3653  val_acc= 0.9437  time= 0.1406 
Epoch: 0310 train_loss= 0.0291  train_acc= 1.0000  val_loss= 0.3728  val_acc= 0.9437  time= 0.1877 
Epoch: 0311 train_loss= 0.0298  train_acc= 1.0000  val_loss= 0.3875  val_acc= 0.9437  time= 0.1602 
Epoch: 0312 train_loss= 0.0285  train_acc= 1.0000  val_loss= 0.3688  val_acc= 0.9437  time= 0.1492 
Epoch: 0313 train_loss= 0.0294  train_acc= 1.0000  val_loss= 0.3420  val_acc= 0.9577  time= 0.1478 
Epoch: 0314 train_loss= 0.0310  train_acc= 1.0000  val_loss= 0.3470  val_acc= 0.9577  time= 0.1907 
Epoch: 0315 train_loss= 0.0303  train_acc= 1.0000  val_loss= 0.3705  val_acc= 0.9577  time= 0.1534 
Epoch: 0316 train_loss= 0.0303  train_acc= 1.0000  val_loss= 0.4260  val_acc= 0.9437  time= 0.1339 
Epoch: 0317 train_loss= 0.0274  train_acc= 1.0000  val_loss= 0.3707  val_acc= 0.9577  time= 0.1470 
Epoch: 0318 train_loss= 0.0309  train_acc= 1.0000  val_loss= 0.3614  val_acc= 0.9577  time= 0.1590 
Epoch: 0319 train_loss= 0.0266  train_acc= 1.0000  val_loss= 0.3712  val_acc= 0.9577  time= 0.1519 
Epoch: 0320 train_loss= 0.0264  train_acc= 1.0000  val_loss= 0.4130  val_acc= 0.9577  time= 0.1620 
Epoch: 0321 train_loss= 0.0259  train_acc= 1.0000  val_loss= 0.4131  val_acc= 0.9577  time= 0.1483 
Epoch: 0322 train_loss= 0.0270  train_acc= 1.0000  val_loss= 0.3801  val_acc= 0.9577  time= 0.1408 
Epoch: 0323 train_loss= 0.0260  train_acc= 1.0000  val_loss= 0.3674  val_acc= 0.9577  time= 0.1610 
Epoch: 0324 train_loss= 0.0266  train_acc= 1.0000  val_loss= 0.3424  val_acc= 0.9577  time= 0.1480 
Epoch: 0325 train_loss= 0.0278  train_acc= 1.0000  val_loss= 0.3314  val_acc= 0.9577  time= 0.1339 
Epoch: 0326 train_loss= 0.0286  train_acc= 1.0000  val_loss= 0.3466  val_acc= 0.9577  time= 0.1603 
Epoch: 0327 train_loss= 0.0271  train_acc= 1.0000  val_loss= 0.3535  val_acc= 0.9577  time= 0.1610 
Epoch: 0328 train_loss= 0.0268  train_acc= 1.0000  val_loss= 0.3444  val_acc= 0.9577  time= 0.1576 
Epoch: 0329 train_loss= 0.0270  train_acc= 1.0000  val_loss= 0.3376  val_acc= 0.9577  time= 0.1523 
Epoch: 0330 train_loss= 0.0257  train_acc= 1.0000  val_loss= 0.3551  val_acc= 0.9577  time= 0.1469 
Epoch: 0331 train_loss= 0.0218  train_acc= 1.0000  val_loss= 0.4298  val_acc= 0.9577  time= 0.1651 
Epoch: 0332 train_loss= 0.0207  train_acc= 1.0000  val_loss= 0.4130  val_acc= 0.9577  time= 0.1360 
Epoch: 0333 train_loss= 0.0227  train_acc= 1.0000  val_loss= 0.4381  val_acc= 0.9577  time= 0.1587 
Epoch: 0334 train_loss= 0.0249  train_acc= 1.0000  val_loss= 0.3866  val_acc= 0.9577  time= 0.1485 
Epoch: 0335 train_loss= 0.0257  train_acc= 1.0000  val_loss= 0.3352  val_acc= 0.9577  time= 0.1596 
Epoch: 0336 train_loss= 0.0259  train_acc= 1.0000  val_loss= 0.3134  val_acc= 0.9577  time= 0.1530 
Epoch: 0337 train_loss= 0.0231  train_acc= 1.0000  val_loss= 0.3540  val_acc= 0.9577  time= 0.1653 
Epoch: 0338 train_loss= 0.0230  train_acc= 1.0000  val_loss= 0.4525  val_acc= 0.9577  time= 0.1599 
Epoch: 0339 train_loss= 0.0406  train_acc= 0.9968  val_loss= 0.5324  val_acc= 0.9577  time= 0.1350 
Epoch: 0340 train_loss= 0.0300  train_acc= 1.0000  val_loss= 0.3032  val_acc= 0.9577  time= 0.1675 
Epoch: 0341 train_loss= 0.0349  train_acc= 1.0000  val_loss= 0.2775  val_acc= 0.9577  time= 0.1843 
Epoch: 0342 train_loss= 0.0329  train_acc= 1.0000  val_loss= 0.2873  val_acc= 0.9577  time= 0.1637 
Epoch: 0343 train_loss= 0.0314  train_acc= 1.0000  val_loss= 0.3000  val_acc= 0.9577  time= 0.1719 
Epoch: 0344 train_loss= 0.0320  train_acc= 1.0000  val_loss= 0.3495  val_acc= 0.9577  time= 0.1354 
Epoch: 0345 train_loss= 0.0325  train_acc= 1.0000  val_loss= 0.3631  val_acc= 0.9577  time= 0.1342 
Epoch: 0346 train_loss= 0.0319  train_acc= 1.0000  val_loss= 0.3734  val_acc= 0.9577  time= 0.1453 
Epoch: 0347 train_loss= 0.0308  train_acc= 1.0000  val_loss= 0.3703  val_acc= 0.9437  time= 0.1926 
Epoch: 0348 train_loss= 0.0313  train_acc= 1.0000  val_loss= 0.3407  val_acc= 0.9437  time= 0.1904 
Epoch: 0349 train_loss= 0.0348  train_acc= 1.0000  val_loss= 0.3054  val_acc= 0.9577  time= 0.1800 
Epoch: 0350 train_loss= 0.0332  train_acc= 1.0000  val_loss= 0.3023  val_acc= 0.9577  time= 0.1917 
Epoch: 0351 train_loss= 0.0311  train_acc= 1.0000  val_loss= 0.3167  val_acc= 0.9577  time= 0.1537 
Epoch: 0352 train_loss= 0.0335  train_acc= 1.0000  val_loss= 0.3392  val_acc= 0.9577  time= 0.1517 
Epoch: 0353 train_loss= 0.0278  train_acc= 1.0000  val_loss= 0.3162  val_acc= 0.9577  time= 0.1602 
Epoch: 0354 train_loss= 0.0270  train_acc= 1.0000  val_loss= 0.3182  val_acc= 0.9577  time= 0.1628 
Epoch: 0355 train_loss= 0.0258  train_acc= 1.0000  val_loss= 0.3449  val_acc= 0.9577  time= 0.1634 
Epoch: 0356 train_loss= 0.0296  train_acc= 1.0000  val_loss= 0.3764  val_acc= 0.9577  time= 0.1581 
Epoch: 0357 train_loss= 0.0388  train_acc= 0.9968  val_loss= 0.3966  val_acc= 0.9577  time= 0.1342 
Epoch: 0358 train_loss= 0.0381  train_acc= 1.0000  val_loss= 0.3157  val_acc= 0.9718  time= 0.1461 
Epoch: 0359 train_loss= 0.0664  train_acc= 0.9904  val_loss= 0.3472  val_acc= 0.9718  time= 0.1353 
Epoch: 0360 train_loss= 0.1095  train_acc= 0.9824  val_loss= 0.3139  val_acc= 0.9577  time= 0.1336 
Epoch: 0361 train_loss= 0.0749  train_acc= 0.9888  val_loss= 0.3574  val_acc= 0.9577  time= 0.1415 
Epoch: 0362 train_loss= 0.0755  train_acc= 0.9904  val_loss= 0.5187  val_acc= 0.9437  time= 0.1923 
Epoch: 0363 train_loss= 0.0990  train_acc= 0.9904  val_loss= 0.4537  val_acc= 0.9577  time= 0.1628 
Epoch: 0364 train_loss= 0.1304  train_acc= 0.9696  val_loss= 0.5259  val_acc= 0.9437  time= 0.1478 
Epoch: 0365 train_loss= 0.5392  train_acc= 0.9215  val_loss= 0.8260  val_acc= 0.8873  time= 0.1358 
Epoch: 0366 train_loss= 0.4838  train_acc= 0.8718  val_loss= 0.8433  val_acc= 0.8310  time= 0.1705 
Epoch: 0367 train_loss= 0.3106  train_acc= 0.9295  val_loss= 0.9458  val_acc= 0.8169  time= 0.1949 
Epoch: 0368 train_loss= 0.2501  train_acc= 0.9696  val_loss= 0.9550  val_acc= 0.8732  time= 0.1742 
Epoch: 0369 train_loss= 0.3593  train_acc= 0.9407  val_loss= 0.9403  val_acc= 0.8169  time= 0.1408 
Epoch: 0370 train_loss= 0.2672  train_acc= 0.9567  val_loss= 0.7637  val_acc= 0.8873  time= 0.1417 
Epoch: 0371 train_loss= 0.3140  train_acc= 0.9375  val_loss= 0.5262  val_acc= 0.9296  time= 0.1357 
Epoch: 0372 train_loss= 0.1840  train_acc= 0.9808  val_loss= 0.5896  val_acc= 0.9155  time= 0.1302 
Epoch: 0373 train_loss= 0.2122  train_acc= 0.9808  val_loss= 0.7206  val_acc= 0.9296  time= 0.1580 
Epoch: 0374 train_loss= 0.2523  train_acc= 0.9663  val_loss= 0.6546  val_acc= 0.9155  time= 0.1451 
Epoch: 0375 train_loss= 0.2909  train_acc= 0.9631  val_loss= 0.5757  val_acc= 0.8873  time= 0.1659 
Epoch: 0376 train_loss= 0.2716  train_acc= 0.9631  val_loss= 0.6745  val_acc= 0.9155  time= 0.1743 
Epoch: 0377 train_loss= 0.5549  train_acc= 0.9071  val_loss= 1.0745  val_acc= 0.8732  time= 0.1804 
Epoch: 0378 train_loss= 0.6151  train_acc= 0.8558  val_loss= 0.9845  val_acc= 0.8310  time= 0.1593 
Epoch: 0379 train_loss= 0.5326  train_acc= 0.8910  val_loss= 0.9483  val_acc= 0.8592  time= 0.1867 
Epoch: 0380 train_loss= 0.4088  train_acc= 0.9311  val_loss= 0.7894  val_acc= 0.8873  time= 0.1772 
Epoch: 0381 train_loss= 0.3906  train_acc= 0.9327  val_loss= 0.7685  val_acc= 0.9014  time= 0.2020 
Epoch: 0382 train_loss= 0.3784  train_acc= 0.9343  val_loss= 0.8195  val_acc= 0.9014  time= 0.1680 
Epoch: 0383 train_loss= 0.3223  train_acc= 0.9455  val_loss= 0.8037  val_acc= 0.8732  time= 0.1565 
Epoch: 0384 train_loss= 0.3246  train_acc= 0.9615  val_loss= 0.7248  val_acc= 0.8873  time= 0.1354 
Epoch: 0385 train_loss= 0.3028  train_acc= 0.9679  val_loss= 0.6610  val_acc= 0.8873  time= 0.1541 
Epoch: 0386 train_loss= 0.2694  train_acc= 0.9808  val_loss= 0.6056  val_acc= 0.8873  time= 0.1705 
Epoch: 0387 train_loss= 0.2618  train_acc= 0.9744  val_loss= 0.5955  val_acc= 0.9014  time= 0.1539 
Epoch: 0388 train_loss= 0.2347  train_acc= 0.9824  val_loss= 0.5650  val_acc= 0.9014  time= 0.1381 
Epoch: 0389 train_loss= 0.2544  train_acc= 0.9760  val_loss= 0.6141  val_acc= 0.9155  time= 0.1385 
Epoch: 0390 train_loss= 0.2203  train_acc= 0.9776  val_loss= 0.5969  val_acc= 0.9014  time= 0.1356 
Epoch: 0391 train_loss= 0.1780  train_acc= 0.9824  val_loss= 0.5829  val_acc= 0.9014  time= 0.1388 
Epoch: 0392 train_loss= 0.1696  train_acc= 0.9888  val_loss= 0.5823  val_acc= 0.9014  time= 0.1289 
Epoch: 0393 train_loss= 0.1681  train_acc= 0.9872  val_loss= 0.5653  val_acc= 0.9014  time= 0.1448 
Epoch: 0394 train_loss= 0.1906  train_acc= 0.9679  val_loss= 0.7220  val_acc= 0.9014  time= 0.1541 
Epoch: 0395 train_loss= 0.1453  train_acc= 0.9856  val_loss= 0.6571  val_acc= 0.9014  time= 0.1369 
Epoch: 0396 train_loss= 0.1529  train_acc= 0.9872  val_loss= 0.6479  val_acc= 0.9155  time= 0.1612 
Epoch: 0397 train_loss= 0.1534  train_acc= 0.9840  val_loss= 0.6272  val_acc= 0.8873  time= 0.1625 
Epoch: 0398 train_loss= 0.1297  train_acc= 0.9920  val_loss= 0.6295  val_acc= 0.9014  time= 0.1498 
Epoch: 0399 train_loss= 0.1287  train_acc= 0.9872  val_loss= 0.6367  val_acc= 0.9014  time= 0.1329 
Epoch: 0400 train_loss= 0.1252  train_acc= 0.9904  val_loss= 0.6003  val_acc= 0.9014  time= 0.1628 
Epoch: 0400  Test set results: loss= 0.4765  accuracy= 0.9271 Epoch: 0401 train_loss= 0.1229  train_acc= 0.9904  val_loss= 0.5524  val_acc= 0.9014  time= 0.1846 
Epoch: 0402 train_loss= 0.1182  train_acc= 0.9936  val_loss= 0.5487  val_acc= 0.9014  time= 0.1787 
Epoch: 0403 train_loss= 0.1219  train_acc= 0.9920  val_loss= 0.5452  val_acc= 0.9014  time= 0.1799 
Epoch: 0404 train_loss= 0.1247  train_acc= 0.9936  val_loss= 0.5686  val_acc= 0.9014  time= 0.1718 
Epoch: 0405 train_loss= 0.1096  train_acc= 0.9968  val_loss= 0.6026  val_acc= 0.9014  time= 0.1350 
Epoch: 0406 train_loss= 0.1002  train_acc= 0.9952  val_loss= 0.5973  val_acc= 0.9014  time= 0.1367 
Epoch: 0407 train_loss= 0.1008  train_acc= 0.9952  val_loss= 0.5589  val_acc= 0.9014  time= 0.1411 
Epoch: 0408 train_loss= 0.1000  train_acc= 0.9968  val_loss= 0.5245  val_acc= 0.9014  time= 0.1667 
Epoch: 0409 train_loss= 0.0968  train_acc= 0.9968  val_loss= 0.4956  val_acc= 0.9014  time= 0.1526 
Epoch: 0410 train_loss= 0.0914  train_acc= 0.9952  val_loss= 0.5069  val_acc= 0.9014  time= 0.1837 
Epoch: 0411 train_loss= 0.0871  train_acc= 0.9968  val_loss= 0.5637  val_acc= 0.9014  time= 0.1536 
Epoch: 0412 train_loss= 0.0937  train_acc= 0.9936  val_loss= 0.6326  val_acc= 0.9014  time= 0.1473 
Epoch: 0413 train_loss= 0.0888  train_acc= 0.9936  val_loss= 0.5942  val_acc= 0.9155  time= 0.1453 
Epoch: 0414 train_loss= 0.0801  train_acc= 0.9968  val_loss= 0.5455  val_acc= 0.9155  time= 0.1760 
Epoch: 0415 train_loss= 0.0735  train_acc= 0.9968  val_loss= 0.5504  val_acc= 0.9014  time= 0.1626 
Epoch: 0416 train_loss= 0.0707  train_acc= 0.9968  val_loss= 0.5364  val_acc= 0.9014  time= 0.1329 
Epoch: 0417 train_loss= 0.0680  train_acc= 0.9984  val_loss= 0.5058  val_acc= 0.9155  time= 0.1469 
Epoch: 0418 train_loss= 0.0662  train_acc= 0.9984  val_loss= 0.5031  val_acc= 0.9155  time= 0.1601 
Epoch: 0419 train_loss= 0.0632  train_acc= 0.9984  val_loss= 0.5142  val_acc= 0.9155  time= 0.1736 
Epoch: 0420 train_loss= 0.0639  train_acc= 0.9984  val_loss= 0.5256  val_acc= 0.9155  time= 0.1666 
Epoch: 0421 train_loss= 0.0652  train_acc= 0.9984  val_loss= 0.5416  val_acc= 0.9014  time= 0.1442 
Epoch: 0422 train_loss= 0.0668  train_acc= 0.9984  val_loss= 0.4694  val_acc= 0.9155  time= 0.1717 
Epoch: 0423 train_loss= 0.0632  train_acc= 0.9984  val_loss= 0.4702  val_acc= 0.9296  time= 0.1706 
Epoch: 0424 train_loss= 0.0625  train_acc= 0.9984  val_loss= 0.4985  val_acc= 0.9155  time= 0.1353 
Epoch: 0425 train_loss= 0.0648  train_acc= 0.9952  val_loss= 0.5045  val_acc= 0.9155  time= 0.1611 
Epoch: 0426 train_loss= 0.0603  train_acc= 0.9968  val_loss= 0.5128  val_acc= 0.9155  time= 0.1670 
Epoch: 0427 train_loss= 0.0603  train_acc= 0.9968  val_loss= 0.5547  val_acc= 0.9155  time= 0.1428 
Epoch: 0428 train_loss= 0.0598  train_acc= 0.9984  val_loss= 0.6148  val_acc= 0.9155  time= 0.1378 
Epoch: 0429 train_loss= 0.0613  train_acc= 0.9984  val_loss= 0.6053  val_acc= 0.9155  time= 0.1609 
Epoch: 0430 train_loss= 0.0539  train_acc= 0.9984  val_loss= 0.5399  val_acc= 0.9155  time= 0.1437 
Epoch: 0431 train_loss= 0.0538  train_acc= 0.9984  val_loss= 0.5302  val_acc= 0.9155  time= 0.1605 
Epoch: 0432 train_loss= 0.0511  train_acc= 0.9984  val_loss= 0.5504  val_acc= 0.9155  time= 0.1663 
Epoch: 0433 train_loss= 0.0522  train_acc= 0.9984  val_loss= 0.5717  val_acc= 0.9155  time= 0.1496 
Epoch: 0434 train_loss= 0.0572  train_acc= 0.9984  val_loss= 0.6144  val_acc= 0.9155  time= 0.1807 
Epoch: 0435 train_loss= 0.0529  train_acc= 0.9984  val_loss= 0.6132  val_acc= 0.9155  time= 0.1484 
Epoch: 0436 train_loss= 0.0497  train_acc= 0.9968  val_loss= 0.4587  val_acc= 0.9014  time= 0.1351 
Epoch: 0437 train_loss= 0.0559  train_acc= 1.0000  val_loss= 0.4004  val_acc= 0.9437  time= 0.1386 
Epoch: 0438 train_loss= 0.0494  train_acc= 1.0000  val_loss= 0.5081  val_acc= 0.9014  time= 0.1311 
Epoch: 0439 train_loss= 0.0458  train_acc= 0.9984  val_loss= 0.5654  val_acc= 0.9155  time= 0.1327 
Epoch: 0440 train_loss= 0.0473  train_acc= 1.0000  val_loss= 0.5593  val_acc= 0.9155  time= 0.1323 
Epoch: 0441 train_loss= 0.0477  train_acc= 1.0000  val_loss= 0.5464  val_acc= 0.9155  time= 0.1391 
Epoch: 0442 train_loss= 0.0424  train_acc= 1.0000  val_loss= 0.4998  val_acc= 0.9437  time= 0.1566 
Epoch: 0443 train_loss= 0.0443  train_acc= 1.0000  val_loss= 0.4663  val_acc= 0.9437  time= 0.1630 
Epoch: 0444 train_loss= 0.0402  train_acc= 1.0000  val_loss= 0.5367  val_acc= 0.9437  time= 0.1339 
Epoch: 0445 train_loss= 0.0413  train_acc= 1.0000  val_loss= 0.5162  val_acc= 0.9437  time= 0.1339 
Epoch: 0446 train_loss= 0.0415  train_acc= 1.0000  val_loss= 0.4747  val_acc= 0.9437  time= 0.1770 
